gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,gene_label,regulation,significant_fdr,significant_fdr_lfc,neg_log10_pvalue,neg_log10_padj
ENSG00000137766,149.42635805397808,-4.51766215679983,0.775779173831872,3.6940364099469613e-10,9.990195526312443e-8,UNC13C,UNC13C,Down,TRUE,TRUE,9.432498828289084,7.000426011757243
ENSG00000170549,80.551161891155175,-4.471926905535499,0.767681913471997,3.7549271384856744e-10,1.000769711257269e-7,IRX1,IRX1,Down,TRUE,TRUE,9.425398485733213,6.999665847232391
ENSG00000185633,1373.1278712084331,3.889205383425305,0.666931977114574,3.8805692736289824e-10,1.0194809848862428e-7,COXFA4L2,COXFA4L2,Up,TRUE,TRUE,9.411104559390184,6.991620870166362
ENSG00000130829,269.5232064997702,-5.574511096700573,0.968537773428403,4.1507791576873673e-10,1.0751102635193053e-7,DUSP9,DUSP9,Down,TRUE,TRUE,9.38187037265597,6.968546992136968
ENSG00000086159,150.0472666758808,-3.583774856052427,0.6157877833596883,4.4067629735026394e-10,1.1255607094821325e-7,AQP6,AQP6,Down,TRUE,TRUE,9.355880308253008,6.948631075446198
ENSG00000132677,40.33039713030365,-6.4094846361029765,1.0637944470834761,4.6000184723320186e-10,1.1588265713176141e-7,RHBG,RHBG,Down,TRUE,TRUE,9.337240424315,6.93598155519738
ENSG00000104332,410.00002302283923,-4.539527683352716,0.7880580694073985,4.688655818535458e-10,1.1651943311198253e-7,SFRP1,SFRP1,Down,TRUE,TRUE,9.328951646467166,6.933601636960065
ENSG00000111674,629.46952457685,3.1072104339598727,0.5359878526989118,5.987734964712623e-10,1.468192613347535e-7,ENO2,ENO2,Up,TRUE,TRUE,9.22273743109288,6.833216965246501
ENSG00000204323,136.70052615337977,-2.6651574315899027,0.4578215396941455,6.2538375874485e-10,1.5132641214891832e-7,SMIM5,SMIM5,Down,TRUE,TRUE,9.203853401601368,6.8200852646440815
ENSG00000179869,154.09927774805635,-3.741816750533317,0.6501132020362027,6.338101927000209e-10,1.5137362913965437e-7,ABCA13,ABCA13,Down,TRUE,TRUE,9.198040780927068,6.819949776861472
ENSG00000164007,206.61796874037069,-4.11472687377463,0.7210944209105746,7.184562282887776e-10,1.6938987228500795e-7,CLDN19,CLDN19,Down,TRUE,TRUE,9.143599685973344,6.771112559425748
ENSG00000173369,707.558806646628,3.1432623329807914,0.5452487189174113,7.352159557687174e-10,1.7114710666565458e-7,C1QB,C1QB,Up,TRUE,TRUE,9.13358507639464,6.766630438447003
ENSG00000250264,54.21832963073731,6.5350092642416735,1.1271268581438452,7.947655848073472e-10,1.8269673880758894e-7,ENSG00000250264,ENSG00000250264,Up,TRUE,TRUE,9.099760947113133,6.738269204866999
ENSG00000113083,2440.668535009236,5.402766108629801,0.9558442034203983,8.178599632830255e-10,1.8568450277499801e-7,LOX,LOX,Up,TRUE,TRUE,9.087321051316218,6.73122434095679
ENSG00000077274,76.47563716832391,-2.6583496860597027,0.46163128507142626,9.115821193862137e-10,2.0443896555503012e-7,CAPN6,CAPN6,Down,TRUE,TRUE,9.040204202061275,6.6894363252069144
ENSG00000082684,610.4610822782074,3.546892588849625,0.622741246097441,9.24658284088991e-10,2.04873082462609e-7,SEMA5B,SEMA5B,Up,TRUE,TRUE,9.034018735102508,6.688515098240505
ENSG00000214128,184.4334480659217,-5.430858739558042,0.964420018529273,9.442064300818731e-10,2.0671376487149579e-7,TMEM213,TMEM213,Down,TRUE,TRUE,9.024933046332674,6.684630603156479
